16915.0,228.0,233.0,47.0,2319.0,396.0,647.0,223.0,1182.0,524.0,84.0,2.0,982.0,268.0,12.0,0.0,801.0,281.0,0.0,0.0,875.0,322.0,16.0,12.0,1149.0,2205.0,610.0,104.0,1126.0,3444.0,1186.0,312.0,1375.0,1498.0,1129.0,601.0,1051.0,393.0,97.0,1.0,2438.0,96.0,6.0,3.0,968.0,61.0,2.0,2.0,1915.0,137.0,3.0,0.0,1189.0,395.0,20.0,0.0,4181.0,1153.0,2645.0,2735.0,2162.0,333.0,300.0,86.0,1.0
5472.0,1030.0,929.0,2309.0,1116.0,1826.0,737.0,759.0,1196.0,994.0,142.0,131.0,409.0,179.0,66.0,78.0,236.0,120.0,79.0,121.0,216.0,203.0,144.0,809.0,276.0,462.0,428.0,1203.0,611.0,1878.0,3731.0,4005.0,1435.0,590.0,176.0,201.0,1351.0,251.0,140.0,136.0,1554.0,119.0,91.0,190.0,2571.0,89.0,49.0,61.0,2150.0,141.0,74.0,121.0,1639.0,254.0,136.0,76.0,2790.0,734.0,966.0,441.0,27312.0,2120.0,17001.0,5703.0,1.0
5487.0,2416.0,1026.0,1773.0,141.0,1525.0,4767.0,2226.0,129.0,434.0,66.0,91.0,122.0,87.0,4.0,5.0,79.0,81.0,6.0,3.0,80.0,74.0,5.0,15.0,146.0,238.0,97.0,56.0,802.0,2410.0,3621.0,2838.0,991.0,1117.0,32.0,36.0,1238.0,3.0,1.0,18.0,2146.0,0.0,1.0,10.0,4880.0,0.0,3.0,2.0,4775.0,0.0,1.0,0.0,4153.0,0.0,0.0,0.0,6914.0,50.0,31.0,2.0,14904.0,892.0,11404.0,5114.0,1.0
18951.0,128.0,196.0,32.0,1459.0,491.0,670.0,479.0,1551.0,871.0,557.0,141.0,641.0,477.0,138.0,41.0,743.0,271.0,47.0,6.0,1066.0,332.0,18.0,1.0,2462.0,2099.0,513.0,193.0,1223.0,2189.0,1545.0,777.0,1157.0,1136.0,1429.0,3558.0,553.0,208.0,82.0,33.0,646.0,43.0,4.0,0.0,658.0,48.0,5.0,0.0,686.0,36.0,10.0,0.0,1398.0,158.0,29.0,5.0,2496.0,570.0,676.0,2595.0,2063.0,678.0,798.0,2734.0,1.0
2490.0,169.0,163.0,7.0,11835.0,827.0,313.0,0.0,842.0,192.0,4.0,0.0,551.0,58.0,0.0,0.0,620.0,19.0,0.0,0.0,708.0,50.0,0.0,0.0,1337.0,744.0,19.0,0.0,3251.0,4935.0,365.0,4.0,2223.0,2242.0,2194.0,256.0,3472.0,292.0,20.0,0.0,1791.0,18.0,0.0,0.0,2278.0,22.0,0.0,0.0,1634.0,86.0,0.0,0.0,886.0,268.0,4.0,0.0,3556.0,2045.0,4798.0,0.0,1665.0,478.0,404.0,0.0,1.0
6673.0,344.0,793.0,48.0,13332.0,761.0,1979.0,9.0,2471.0,563.0,17.0,0.0,2374.0,703.0,8.0,0.0,7373.0,225.0,0.0,0.0,689.0,276.0,4.0,0.0,4300.0,1153.0,325.0,1.0,2423.0,13655.0,8164.0,22.0,2678.0,3384.0,283.0,2.0,21477.0,804.0,84.0,0.0,7427.0,115.0,0.0,0.0,3440.0,243.0,3.0,0.0,2346.0,505.0,36.0,0.0,1416.0,1284.0,758.0,27.0,4562.0,4358.0,26164.0,503.0,1542.0,2113.0,3786.0,18.0,1.0
4759.0,0.0,0.0,0.0,671.0,334.0,134.0,0.0,586.0,24.0,1.0,0.0,165.0,6.0,0.0,0.0,235.0,9.0,0.0,0.0,231.0,139.0,0.0,0.0,784.0,520.0,0.0,0.0,1830.0,329.0,9.0,0.0,3661.0,2124.0,412.0,1.0,780.0,2.0,0.0,0.0,3120.0,0.0,0.0,0.0,575.0,1.0,0.0,0.0,4338.0,7.0,1.0,0.0,4031.0,19.0,14.0,7.0,4082.0,914.0,25500.0,13319.0,5897.0,63.0,16.0,0.0,1.0
13916.0,692.0,730.0,167.0,4447.0,2706.0,1669.0,346.0,3213.0,373.0,4.0,0.0,1216.0,88.0,0.0,0.0,831.0,32.0,0.0,0.0,644.0,29.0,0.0,0.0,1450.0,170.0,2.0,0.0,4587.0,4809.0,1996.0,67.0,8491.0,3661.0,2994.0,1297.0,5004.0,631.0,46.0,0.0,2351.0,9.0,0.0,0.0,1980.0,8.0,0.0,0.0,1883.0,25.0,0.0,0.0,2051.0,72.0,0.0,0.0,2563.0,1196.0,130.0,0.0,2199.0,1767.0,7958.0,0.0,1.0
16374.0,231.0,258.0,47.0,2296.0,408.0,661.0,205.0,1153.0,506.0,90.0,1.0,944.0,299.0,7.0,0.0,841.0,257.0,5.0,1.0,766.0,308.0,23.0,3.0,1073.0,2163.0,504.0,100.0,1047.0,3468.0,1292.0,340.0,1379.0,1531.0,1126.0,638.0,985.0,361.0,102.0,3.0,1737.0,89.0,5.0,1.0,1106.0,59.0,6.0,3.0,1685.0,135.0,1.0,0.0,990.0,418.0,25.0,1.0,4393.0,1138.0,2614.0,2635.0,1913.0,309.0,274.0,92.0,1.0
16713.0,1146.0,1258.0,7903.0,852.0,914.0,1754.0,734.0,969.0,334.0,187.0,69.0,282.0,3.0,4.0,1.0,375.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,674.0,0.0,0.0,0.0,443.0,2.0,0.0,0.0,1342.0,149.0,49.0,6.0,972.0,310.0,88.0,26.0,432.0,32.0,21.0,4.0,231.0,16.0,2.0,1.0,278.0,1.0,0.0,0.0,1025.0,4.0,1.0,0.0,900.0,39.0,11.0,6.0,2060.0,2413.0,6108.0,16933.0,1.0
9340.0,1464.0,1101.0,3801.0,819.0,880.0,1083.0,322.0,894.0,27.0,0.0,0.0,200.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,772.0,0.0,0.0,0.0,469.0,0.0,0.0,0.0,969.0,0.0,0.0,0.0,965.0,0.0,0.0,0.0,751.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,703.0,0.0,0.0,0.0,1327.0,1622.0,2909.0,6370.0,1.0
3905.0,1212.0,1453.0,6080.0,951.0,914.0,1530.0,2867.0,732.0,465.0,130.0,12.0,238.0,7.0,2.0,0.0,179.0,5.0,1.0,0.0,128.0,5.0,0.0,1.0,766.0,39.0,2.0,0.0,784.0,92.0,13.0,6.0,1263.0,664.0,604.0,284.0,958.0,575.0,98.0,4.0,307.0,25.0,2.0,2.0,160.0,1.0,0.0,0.0,128.0,5.0,1.0,0.0,105.0,3.0,0.0,0.0,447.0,17.0,6.0,0.0,1731.0,1767.0,2195.0,13809.0,1.0
2370.0,2208.0,3081.0,24658.0,103.0,588.0,1379.0,94.0,18.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,341.0,359.0,0.0,0.0,3223.0,596.0,0.0,0.0,912.0,0.0,0.0,0.0,1586.0,0.0,0.0,0.0,1764.0,0.0,0.0,0.0,1102.0,0.0,0.0,0.0,1651.0,4.0,0.0,0.0,4328.0,659.0,143.0,587.0,1.0
3732.0,3128.0,5113.0,17834.0,746.0,192.0,198.0,40.0,210.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,75.0,0.0,0.0,9.0,83.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,178.0,80.0,0.0,0.0,2349.0,141.0,0.0,1.0,502.0,0.0,1.0,0.0,1408.0,0.0,0.0,0.0,2600.0,0.0,2.0,0.0,1404.0,0.0,1.0,0.0,2371.0,21.0,3.0,3.0,7423.0,987.0,281.0,733.0,1.0
3779.0,3114.0,5521.0,25788.0,334.0,986.0,2461.0,305.0,384.0,215.0,1.0,42.0,149.0,1.0,0.0,0.0,66.0,0.0,0.0,6.0,34.0,1.0,0.0,188.0,51.0,0.0,3.0,37.0,97.0,0.0,0.0,2.0,370.0,735.0,78.0,85.0,2383.0,622.0,57.0,98.0,579.0,25.0,81.0,166.0,2036.0,2.0,2.0,13.0,1265.0,3.0,6.0,53.0,2268.0,6.0,2.0,2.0,2122.0,37.0,17.0,91.0,3798.0,776.0,201.0,942.0,1.0
5712.0,3978.0,20956.0,19012.0,6522.0,5300.0,4278.0,76.0,14010.0,125.0,3.0,0.0,1731.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,133.0,1.0,0.0,0.0,89.0,13.0,0.0,0.0,184.0,143.0,0.0,0.0,242.0,14.0,0.0,0.0,117.0,15.0,0.0,0.0,88.0,7.0,0.0,0.0,61.0,3.0,0.0,0.0,251.0,12.0,0.0,0.0,821.0,570.0,1670.0,872.0,1.0
3378.0,4453.0,5910.0,839.0,1163.0,1478.0,5045.0,155.0,241.0,349.0,112.0,0.0,33.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,580.0,940.0,1206.0,278.0,3975.0,1260.0,33.0,6.0,5353.0,258.0,0.0,0.0,2038.0,6.0,0.0,0.0,564.0,6.0,0.0,0.0,568.0,5.0,0.0,0.0,893.0,145.0,6.0,0.0,3175.0,6348.0,10630.0,1813.0,1.0
3746.0,2052.0,7507.0,1600.0,562.0,1152.0,4157.0,92.0,165.0,91.0,23.0,0.0,16.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,610.0,1116.0,628.0,64.0,3273.0,218.0,36.0,14.0,1997.0,112.0,2.0,0.0,2133.0,50.0,0.0,0.0,988.0,7.0,0.0,0.0,1041.0,2.0,0.0,0.0,717.0,154.0,13.0,0.0,1643.0,4138.0,11851.0,2883.0,1.0
7449.0,3376.0,4018.0,111.0,1815.0,2811.0,2841.0,86.0,1836.0,343.0,10.0,0.0,378.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,937.0,0.0,0.0,0.0,757.0,0.0,0.0,0.0,1920.0,114.0,16.0,0.0,3071.0,43.0,0.0,0.0,797.0,7.0,0.0,0.0,269.0,1.0,0.0,0.0,248.0,2.0,0.0,0.0,235.0,4.0,0.0,0.0,650.0,38.0,2.0,0.0,2384.0,7570.0,11777.0,879.0,1.0
357.0,1359.0,1399.0,293.0,88.0,1121.0,3151.0,0.0,151.0,367.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,24.0,0.0,0.0,160.0,240.0,2.0,0.0,2061.0,0.0,0.0,0.0,1411.0,0.0,0.0,0.0,6390.0,0.0,0.0,0.0,2349.0,22.0,2.0,0.0,1527.0,502.0,36.0,0.0,559.0,4231.0,14956.0,5259.0,1.0
479.0,1748.0,9000.0,24903.0,355.0,1909.0,2892.0,6986.0,251.0,1453.0,421.0,99.0,201.0,265.0,71.0,6.0,122.0,60.0,8.0,0.0,78.0,34.0,5.0,0.0,116.0,33.0,14.0,5.0,245.0,95.0,31.0,11.0,1678.0,2234.0,803.0,827.0,3116.0,6909.0,4004.0,6994.0,417.0,446.0,283.0,344.0,324.0,275.0,187.0,28.0,214.0,200.0,91.0,7.0,181.0,162.0,95.0,8.0,207.0,352.0,357.0,90.0,368.0,906.0,2954.0,2507.0,1.0
2563.0,4997.0,987.0,33.0,3293.0,9237.0,895.0,7.0,3453.0,4134.0,757.0,0.0,3871.0,498.0,6.0,0.0,1811.0,89.0,1.0,0.0,741.0,179.0,3.0,0.0,993.0,1314.0,189.0,1.0,810.0,882.0,973.0,19.0,304.0,9.0,0.0,0.0,458.0,245.0,0.0,0.0,144.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,539.0,507.0,0.0,0.0,2.0
158.0,704.0,46.0,0.0,12391.0,2357.0,186.0,0.0,15406.0,3413.0,50.0,0.0,2209.0,6378.0,32.0,0.0,392.0,68.0,0.0,0.0,87.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,19.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0
1101.0,2750.0,4736.0,15.0,3474.0,9139.0,6969.0,40.0,920.0,32.0,0.0,0.0,213.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,1196.0,0.0,0.0,0.0,7481.0,0.0,0.0,0.0,1951.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,66.0,90.0,0.0,0.0,2.0
1356.0,208.0,0.0,0.0,3503.0,5524.0,0.0,0.0,1558.0,294.0,0.0,0.0,2261.0,107.0,0.0,0.0,1895.0,0.0,0.0,0.0,1264.0,0.0,0.0,0.0,1028.0,0.0,0.0,0.0,1418.0,0.0,0.0,0.0,3208.0,24.0,0.0,0.0,8075.0,48.0,0.0,0.0,179.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,372.0,10.0,0.0,0.0,2.0
1182.0,3908.0,730.0,0.0,2146.0,13140.0,1915.0,28.0,2944.0,3600.0,3.0,0.0,2519.0,83.0,0.0,0.0,899.0,2.0,0.0,0.0,222.0,7.0,0.0,0.0,266.0,68.0,13.0,0.0,356.0,382.0,51.0,0.0,165.0,8.0,0.0,0.0,127.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,96.0,51.0,0.0,0.0,2.0
1034.0,3937.0,18.0,0.0,1440.0,7006.0,211.0,0.0,3798.0,4070.0,78.0,0.0,14494.0,1102.0,0.0,0.0,13084.0,5.0,0.0,0.0,7378.0,0.0,0.0,0.0,4767.0,0.0,0.0,0.0,3338.0,1.0,0.0,0.0,3066.0,2.0,0.0,0.0,413.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,68.0,79.0,0.0,0.0,2.0
350.0,611.0,0.0,0.0,1409.0,7788.0,452.0,0.0,2235.0,1704.0,7.0,0.0,8175.0,1323.0,0.0,0.0,3294.0,72.0,0.0,0.0,1068.0,3.0,0.0,0.0,698.0,99.0,3.0,0.0,726.0,532.0,6.0,0.0,1027.0,466.0,157.0,8.0,687.0,120.0,0.0,0.0,70.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,2.0
1198.0,912.0,593.0,56.0,862.0,1126.0,33.0,0.0,2407.0,678.0,0.0,0.0,3104.0,926.0,0.0,0.0,3254.0,1123.0,0.0,0.0,2519.0,109.0,0.0,0.0,3967.0,101.0,0.0,0.0,4591.0,151.0,0.0,0.0,13884.0,170.0,0.0,0.0,344.0,28.0,0.0,0.0,126.0,41.0,0.0,0.0,113.0,4.0,0.0,0.0,30.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,87.0,5.0,0.0,0.0,371.0,66.0,0.0,0.0,2.0
378.0,4.0,0.0,0.0,2882.0,982.0,0.0,0.0,11061.0,1149.0,0.0,0.0,7079.0,3523.0,3.0,0.0,3889.0,71.0,0.0,0.0,1004.0,0.0,0.0,0.0,792.0,1.0,0.0,0.0,1027.0,0.0,0.0,0.0,2833.0,13.0,0.0,0.0,4086.0,24.0,0.0,0.0,1036.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,2.0
1110.0,15.0,0.0,0.0,9007.0,916.0,0.0,0.0,1436.0,192.0,0.0,0.0,1426.0,336.0,0.0,0.0,2087.0,0.0,0.0,0.0,797.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,869.0,0.0,0.0,0.0,2578.0,62.0,0.0,0.0,16311.0,1061.0,0.0,0.0,571.0,13.0,0.0,0.0,132.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,2.0
137.0,607.0,430.0,2.0,6889.0,4739.0,1107.0,168.0,1763.0,7338.0,1630.0,53.0,1489.0,3174.0,366.0,12.0,146.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
7093.0,907.0,4210.0,111.0,3117.0,18997.0,3514.0,434.0,5199.0,7776.0,6344.0,725.0,1170.0,4.0,6.0,0.0,457.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,925.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,723.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,892.0,0.0,0.0,0.0,89.0,7.0,0.0,1.0,2.0
5355.0,5383.0,150.0,0.0,6490.0,8379.0,256.0,0.0,3795.0,129.0,0.0,0.0,2072.0,45.0,0.0,0.0,1063.0,72.0,1.0,0.0,951.0,125.0,3.0,0.0,731.0,630.0,537.0,3.0,959.0,1238.0,1781.0,35.0,1019.0,5.0,6.0,0.0,1077.0,496.0,0.0,0.0,1737.0,12.0,0.0,0.0,531.0,0.0,0.0,0.0,982.0,0.0,0.0,0.0,388.0,2.0,0.0,0.0,1488.0,4.0,0.0,0.0,1918.0,48.0,0.0,0.0,2.0
3077.0,415.0,21.0,0.0,25907.0,8227.0,42.0,0.0,13303.0,1948.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0
2876.0,13057.0,7938.0,89.0,1111.0,2292.0,5607.0,32.0,308.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,4894.0,0.0,0.0,0.0,6623.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,598.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,888.0,0.0,0.0,0.0,164.0,5.0,0.0,0.0,2.0
3801.0,1323.0,8.0,0.0,11200.0,450.0,4.0,0.0,2341.0,11.0,0.0,0.0,829.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,2030.0,0.0,0.0,0.0,11506.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,542.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,2.0
6138.0,663.0,0.0,0.0,8312.0,3514.0,0.0,0.0,5140.0,64.0,0.0,0.0,3093.0,14.0,0.0,0.0,1430.0,0.0,0.0,0.0,654.0,0.0,0.0,0.0,881.0,2.0,0.0,0.0,1412.0,216.0,0.0,0.0,9388.0,1566.0,225.0,17.0,4383.0,132.0,0.0,0.0,828.0,14.0,0.0,0.0,541.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,275.0,2.0,0.0,0.0,1426.0,106.0,0.0,0.0,2.0
2467.0,2090.0,37.0,0.0,7983.0,6133.0,107.0,0.0,5899.0,40.0,0.0,0.0,9091.0,0.0,0.0,0.0,2824.0,0.0,0.0,0.0,547.0,0.0,0.0,0.0,504.0,0.0,0.0,0.0,1132.0,331.0,0.0,0.0,3334.0,999.0,129.0,0.0,1992.0,10.0,0.0,0.0,272.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0
2432.0,2057.0,41.0,0.0,4456.0,11726.0,356.0,1.0,9538.0,18.0,0.0,0.0,14675.0,5.0,0.0,0.0,622.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,526.0,262.0,0.0,0.0,1688.0,659.0,0.0,0.0,1294.0,218.0,0.0,0.0,192.0,1.0,0.0,0.0,124.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,379.0,3.0,0.0,0.0,2.0
4355.0,1202.0,0.0,0.0,6164.0,1020.0,0.0,0.0,4811.0,23.0,0.0,0.0,1568.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,979.0,0.0,0.0,0.0,2179.0,0.0,0.0,0.0,16178.0,4.0,0.0,0.0,2672.0,44.0,0.0,0.0,706.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0,323.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,684.0,0.0,0.0,0.0,2.0
